train_no,train_name,source,destination,arival_time,fare
3061,Hwh Ltt Special,Howrah Junction,Lokmanyatilak T,00:30,1159.020574
2870,Hwh Ltt Special,Howrah Junction,Lokmanyatilak T,01:30,1159.00238
12839,Hwh Mas Mail,Howrah Junction,Chennai Central,02:30,1158.984187
2841,Hwh Mas Premium,Howrah Junction,Chennai Central,22:30,1158.965994
53049,Hwh Mka Passenger,Howrah Junction,Mokameh Junction,23:30,1158.9478
53003,Hwh Mldt F Passenger,Howrah Junction,Malda Town,00:30,1158.929607
13011,Hwh Mldt Intercity Express,Howrah Junction,Malda Town,01:30,1158.911414
3465,Hwh Mldt Special,Howrah Junction,Malda Town,02:30,1158.89322
12810,Hwh Mumbai Mail,Howrah Junction,Mumbai Cst,22:30,1158.875027
12321,Hwh Mumbai Mail,Howrah Junction,Mumbai Cst,22:30,1158.856834
22817,Hwh Mys Express,Howrah Junction,Mysore Junction,23:30,1158.83864
12323,Hwh Ndls Express,Howrah Junction,New Delhi,00:30,1158.820447
12249,Hwh Ndls Yuva E,Howrah Junction,New Delhi,01:30,1158.802254
22309,Hwh Njp Ac Express,Howrah Junction,New Jalpaiguri,02:30,1158.78406
3063,Hwh Njp Special,Howrah Junction,New Jalpaiguri,22:30,1158.765867
12906,Hwh Pbr Okhaex,Howrah Junction,Okha,22:30,1158.747674
12867,Hwh Pdy Express,Howrah Junction,Puducherry,23:30,1158.72948
2241,Hwh Premium Special,Lokmanyatilak T,Howrah Junction,00:30,1158.711287
12827,Hwh Prr Express,Howrah Junction,Purulia Junction,01:30,1158.693094
12222,Hwh Pune Duront,Howrah Junction,Pune Junction,02:30,1158.6749
12837,Hwh Puri Express,Howrah Junction,Puri,22:30,1158.656707
12895,Hwh Puri Express,Howrah Junction,Puri,23:30,1158.638514
12887,Hwh Puri Express,Howrah Junction,Puri,00:30,1158.62032
12881,Hwh Puri G Rath,Howrah Junction,Puri,01:30,1158.602127
18627,Hwh Rnc Intercity Express,Howrah Junction,Ranchi,02:30,1158.583934
22891,Hwh Rnc Intercity Express,Howrah Junction,Ranchi,22:30,1158.56574
18617,Hwh Rnc Intercity Express,Howrah Junction,Ranchi,22:30,1158.547547
13043,Hwh Rxl Express,Howrah Junction,Raxual Junction,23:30,1158.529353
3029,Hwh Rxl Special,Howrah Junction,Raxual Junction,00:30,1158.51116
3043,Hwh Rxl Special,Howrah Junction,Raxual Junction,01:30,1158.492967
3543,Hwh Rxl Special,Howrah Junction,Raxual Junction,02:30,1158.474773
22803,Hwh Sbp Superfast Express,Howrah Junction,Sambalpur,22:30,1158.45658
22894,Hwh Snsi Express,Howrah Junction,Sainagar Shirdi,23:30,1158.438387
22831,Hwh Sspn Express,Howrah Junction,Sai P Nilayam,00:30,1158.420193
13053,Hwh Suri Express,Howrah Junction,Siuri,01:30,1158.402
12663,Hwh Tpj Express,Howrah Junction,Tiruchchirapali,02:30,1158.383807
22863,Hwh Ypr Ac Express,Howrah Junction,Yesvantpur Junction,22:30,1158.365613
12245,Hwh Ypr Duronto,Howrah Junction,Yesvantpur Junction,22:30,1158.34742
12863,Hwh Ypr Express,Howrah Junction,Yesvantpur Junction,23:30,1158.329227
2863,Hwh Ypr Premium,Howrah Junction,Yesvantpur Junction,00:30,1158.311033
7091,Hyb Ald Special,Hyderabad Decan,Allahabad Junction,01:30,1158.29284
7028,Hyb Vskp Special,Hyderabad Decan,Vishakapatnam,02:30,1158.274647
17020,Hyb Aii Express,Hyderabad Decan,Ajmer Junction,22:30,1158.256453
12720,Hyb Aii Superfast Express,Hyderabad Decan,Ajmer Junction,22:30,1158.23826
57130,Hyb Bjp Psgr,Hyderabad Decan,Bijapur,23:30,1158.220067
7011,Hyb Bpa Special,Hyderabad Decan,Belampalli,00:30,1158.201873
7001,Hyb Cct Special,Hyderabad Decan,Kakinada Town,01:30,1158.18368
7125,Hyb Jp Special,Hyderabad Decan,Ajmer Junction,02:30,1158.165487
17003,Hyb Kop Express,Hyderabad Decan,C Shahumharaj T,22:30,1158.147293
11303,Hyb Kop Express,Hyderabad Decan,C Shahumharaj T,23:30,1158.1291
1032,Hyb Kop Special,Hyderabad Decan,C Shahumharaj T,00:30,1158.110907
7003,Hyb Kota Special,Hyderabad Decan,Kota Junction,01:30,1158.092713
6306,Hyb Mas Superfast Special,Hyderabad Decan,Chennai Central,02:30,1158.07452
57563,Hyb Pbn Passenger,Hyderabad Decan,Parbhani Junction,22:30,1158.056327
17014,Hyb Pune Express,Hyderabad Decan,Pune Junction,22:30,1158.038133
7115,Hyb Qln Special,Hyderabad Decan,Kollam Junction,23:30,1158.01994
7109,Hyb Qln Special,Hyderabad Decan,Kollam Junction,00:30,1158.001747
7166,Hyb Qln Special,Hyderabad Decan,Kollam Junction,01:30,1157.983553
7429,Hyb Ru Special,Hyderabad Decan,Renigunta Junction,02:30,1157.96536
17005,Hyb Rxl Express,Hyderabad Decan,Raxual Junction,22:30,1157.947167
7128,Hyb Shm Special,Hyderabad Decan,Shalimar,23:30,1157.928973
7110,Hyderabad Express,Kollam Junction,Hyderabad Decan,00:30,1157.91078
7106,Hyderabad Express,Kollam Junction,Hyderabad Decan,01:30,1157.892587
7108,Hyderabad Express,Kollam Junction,Hyderabad Decan,02:30,1157.874393
12603,Hyderabad Express,Chennai Central,Hyderabad Decan,22:30,1157.8562
17031,Hyderabad Express,Mumbai Cst,Hyderabad Decan,22:30,1157.838006
7165,Hyderabad Express,Kollam Junction,Hyderabad Decan,23:30,1157.819813
57550,Hyderabad Passenger,Aurangabad,Hyderabad Decan,00:30,1157.80162
22941,Inbd Jat S F Express,Indore Junction Bg,Jammu Tawi,01:30,1157.783426
19325,Ind Amritsar Express,Indore Junction Bg,Amritsar Junction,02:30,1157.765233
14317,Ind Ddn Express,Indore Junction Bg,Dehradun,22:30,1157.74704
22183,Ind Double Deck,Habibganj,Indore Junction Bg,22:30,1157.728846
22185,Ind Double Deck,Bhopal Junction,Indore Junction Bg,23:30,1157.710653
11125,Ind Gwaliar Express,Indore Junction Bg,Gwalior,00:30,1157.69246
22944,Ind Pune Express,Indore Junction Bg,Pune Junction,01:30,1157.674266
19312,Ind Pune Express,Indore Junction Bg,Pune Junction,02:30,1157.656073
59307,Indb Aii Link E,Indore Junction Bg,Jaipur,22:30,1157.63788
9311,Indb Ajmer Special,Indore Junction Bg,Ajmer Junction,23:30,1157.619686
14319,Indb Barelly Express,Indore Junction Bg,Bareilly,00:30,1157.601493
9302,Indb Bdts Special,Indore Junction Bg,Bandra Terminus,01:30,1157.5833
19801,Indb Intercity,Kota Junction,Indore Junction Bg,02:30,1157.565106
11701,Indb Intercity,Jabalpur,Indore Junction Bg,22:30,1157.546913
19324,Indb Intercity,Habibganj,Indore Junction Bg,22:30,1157.52872
9307,Indb Jat Superfast Special,Indore Junction Bg,Jammu Tawi,23:30,1157.510526
11471,Indb Jbp Express,Indore Junction Bg,Jabalpur,00:30,1157.492333
9728,Indb Jp Superfast Special,Indore Junction Bg,Jaipur,01:30,1157.47414
12923,Indb Nagpur Express,Indore Junction Bg,Nagpur,02:30,1157.455946
19313,Indb Patna Express,Indore Junction Bg,Patna Junction,22:30,1157.437753
9305,Indb Patna P Superfast,Indore Junction Bg,Patna Junction,23:30,1157.41956
19321,Indb Rjpb Express,Indore Junction Bg,Rjndr Ngr Bihar,00:30,1157.401366
9309,Indb Sealdah Special,Indore Junction Bg,Sealdah,01:30,1157.383173
21125,Indore Bhind Express,Indore Junction Bg,Bhind,02:30,1157.36498
12227,Indore Duronto,Mumbai Central,Indore Junction Bg,22:30,1157.346786
19314,Indore Express,Rjndr Ngr Bihar,Indore Junction Bg,22:30,1157.328593
19310,Indore Gnc Express,Indore Junction Bg,Gandhinagar Cap,23:30,1157.3104
22105,Indrayani Express,Mumbai Cst,Pune Junction,00:30,1157.292206
22106,Indrayani Express,Pune Junction,Mumbai Cst,01:30,1157.274013
18411,Inter City Express,Bhubaneswar,Vishakapatnam,02:30,1157.25582
18412,Inter City Express,Vishakapatnam,Bhubaneswar,22:30,1157.237626
15603,Inter City Express,Kamakhya,Ledo,22:30,1157.219433
15720,Intercity,Siliguri Junction,Katihar Junction,23:30,1157.201239
15719,Intercity,Katihar Junction,Siliguri Junction,00:30,1157.183046
13401,Intercity Express,Bhagalpur,Danapur,01:30,1157.164853
12383,Intercity Express,Sealdah,Asansol Junction,02:30,1157.146659
12384,Intercity Express,Asansol Junction,Sealdah,22:30,1157.128466
12416,Intercity Express,H Nizamuddin,Indore Junction Bg,23:30,1157.110273
13402,Intercity Express,Danapur,Bhagalpur,00:30,1157.092079
15604,Intercity Express,Ledo,Kamakhya,01:30,1157.073886
12128,Intercity Express,Pune Junction,Mumbai Cst,02:30,1157.055693
12725,Intercity Express,Bangalore Cy Junction,Dharwar,22:30,1157.037499
12127,Intercity Express,Mumbai Cst,Pune Junction,22:30,1157.019306
12726,Intercity Express,Dharwar,Bangalore Cy Junction,23:30,1157.001113
14316,Intercity Express,New Delhi,Bareilly,00:30,1156.982919
19412,Intercity Express,Ajmer Junction,Ahmedabad Junction,01:30,1156.964726
12481,Intercity Express,Delhi,Shri Ganganagar,02:30,1156.946533
14211,Intercity Express,Agra Cantt,New Delhi,22:30,1156.928339
22610,Intercity Express,Coimbatore Junction,Mangalore Cntl,23:30,1156.910146
22609,Intercity Express,Mangalore Cntl,Coimbatore Junction,00:30,1156.891953
13504,Intercity Express,Asansol Junction,Sealdah,01:30,1156.873759
14212,Intercity Express,New Delhi,Agra Cantt,02:30,1156.855566
12412,Intercity Express,Amritsar Junction,Chandigarh,22:30,1156.837373
12411,Intercity Express,Chandigarh,Amritsar Junction,22:30,1156.819179
13235,Intercity Express,Sahibganj Junction,Danapur,23:30,1156.800986
13236,Intercity Express,Danapur,Sahibganj Junction,00:30,1156.782793
15616,Intercity Express,Dekargaon,Kamakhya,01:30,1156.764599
15615,Intercity Express,Kamakhya,Dekargaon,02:30,1156.746406
15713,Intercity Express,Katihar Junction,Patna Junction,22:30,1156.728213
12466,Intercity Express,Jodhpur Junction,Indore Junction Bg,22:30,1156.710019
19802,Intercity Express,Indore Junction Bg,Kota Junction,23:30,1156.691826
12482,Intercity Express,Shri Ganganagar,Delhi,00:30,1156.673633
14315,Intercity Express,Bareilly,New Delhi,01:30,1156.655439
15471,Intercity Express,Alipur Duar Junction,Kamakhya,02:30,1156.637246
15470,Intercity Express,Lumding Junction,Alipur Duar Junction,22:30,1156.619053
11452,Intercity Express,Rewa,Jabalpur,23:30,1156.600859
15469,Intercity Express,Alipur Duar Junction,Lumding Junction,00:30,1156.582666
15472,Intercity Express,Kamakhya,Alipur Duar Junction,01:30,1156.564473
19323,Intercity Express,Indore Junction Bg,Habibganj,02:30,1156.546279
11451,Intercity Express,Jabalpur,Rewa,22:30,1156.528086
15714,Intercity Express,Patna Junction,Katihar Junction,22:30,1156.509892
13465,Intercity Express,Howrah Junction,Malda Town,23:30,1156.491699
13466,Intercity Express,Malda Town,Howrah Junction,00:30,1156.473506
12530,Intercity Express,Jabalpur,Habibganj,01:30,1156.455312
13225,Intercity Express,Jaynagar,Danapur,02:30,1156.437119
13226,Intercity Express,Danapur,Jaynagar,22:30,1156.418926
12529,Intercity Express,Habibganj,Jabalpur,23:30,1156.400732
22187,Intercity Express,Habibganj,Jabalpur,00:30,1156.382539
22188,Intercity Express,Jabalpur,Habibganj,01:30,1156.364346
18695,Ipr Rjpb Express,Islampur,Rjndr Ngr Bihar,02:30,1156.346152
12871,Ispat Express,Howrah Junction,Titlagarh,22:30,1156.327959
12872,Ispat Express,Titlagarh,Howrah Junction,22:30,1156.309766
58112,Itr Tata Passgn,Itwari,Tatanagar Junction,23:30,1156.291572
1705,Jabalpur Nyn Special,Jabalpur,Naini,00:30,1156.273379
19771,Jaipur Asr Express,Ajmer Junction,Amritsar Junction,01:30,1156.255186
12239,Jaipur Duronto,Mumbai Central,Jaipur,02:30,1156.236992
12967,Jaipur Express,Chennai Central,Jaipur,22:30,1156.218799
12975,Jaipur Express,Mysore Junction,Jaipur,22:30,1156.200606
19573,Jaipur Express,Okha,Jaipur,23:30,1156.182412
12973,Jaipur Express,Indore Junction Bg,Jaipur,00:30,1156.164219
54805,Jaipur Passenger,Ahmedabad Junction,Jaipur,01:30,1156.146026
9043,Jaipur Premium,Bandra Terminus,Jaipur,02:30,1156.127832
9047,Jaipur Special,Bandra Terminus,Jaipur,22:30,1156.109639
9025,Jaipur Special,Bandra Terminus,Jaipur,23:30,1156.091446
12979,Jaipur Superfast Fast,Bandra Terminus,Jaipur,00:30,1156.073252
18103,Jalianwala B Express,Tatanagar Junction,Amritsar Junction,01:30,1156.055059
12380,Jalianwala B Express,Amritsar Junction,Sealdah,02:30,1156.036866
18104,Jalianwala B Express,Amritsar Junction,Tatanagar Junction,22:30,1156.018672
12379,Jalianwalab Express,Sealdah,Amritsar Junction,22:30,1156.000479
12477,Jam Jat Express,Jamnagar,Jammu Tawi,23:30,1155.982286
12414,Jammu Aii Express,Jammu Tawi,Ajmer Junction,00:30,1155.964092
12207,Jammu Garib Rat,Kathgodam,Jammu Tawi,01:30,1155.945899
15654,Jammu Ghy Express,Jammu Tawi,Guwahati,02:30,1155.927706
12588,Jammu Gkp Express,Jammu Tawi,Gorakhpur Junction,22:30,1155.909512
24033,Jammu Mail,Delhi,Hoshiarpur,23:30,1155.891319
14033,Jammu Mail,Delhi,Udhampur,00:30,1155.873126
24034,Jammu Mail,Hoshiarpur,Delhi,01:30,1155.854932
14034,Jammu Mail,Udhampur,Delhi,02:30,1155.836739
12425,Jammu Rajdhani,New Delhi,Jammu Tawi,22:30,1155.818545
12426,Jammu Rajdhani,Jammu Tawi,New Delhi,22:30,1155.800352
13151,Jammu Tawi Express,Kolkata,Jammu Tawi,23:30,1155.782159
11449,Jammutawi Express,Jabalpur,Jammu Tawi,00:30,1155.763965
19059,Jamnagar Intcit,Surat,Jamnagar,01:30,1155.745772
12078,Jan Shatabdi,Vijayawada Junction,Chennai Central,02:30,1155.727579
12081,Jan Shatabdi,Kannur,Trivandrum Cntl,22:30,1155.709385
12076,Jan Shatabdi,Trivandrum Cntl,Kozhikode,22:30,1155.691192
12077,Jan Shatabdi,Chennai Central,Vijayawada Junction,23:30,1155.672999
12075,Jan Shatabdi,Kozhikode,Trivandrum Cntl,00:30,1155.654805
12082,Jan Shatabdi,Trivandrum Cntl,Kannur,01:30,1155.636612
12051,Jan Shatabdi Express,Dadar,Madgaon,02:30,1155.618419
12052,Jan Shatabdi Express,Madgaon,Dadar,22:30,1155.600225
12084,Jan Shatabdi Express,Coimbatore Junction,Mayiladuturai J,23:30,1155.582032
12068,Jan Shatabdi Express,Jorhat Town,Guwahati,00:30,1155.563839
12080,Jan Shatabdi Express,Hubli Junction,Bangalore Cy Junction,01:30,1155.545645
12067,Jan Shatabdi Express,Guwahati,Jorhat Town,02:30,1155.527452
12071,Jan Shatabdi Express,Dadar,Aurangabad,22:30,1155.509259
12083,Jan Shatabdi Express,Mayiladuturai J,Coimbatore Junction,22:30,1155.491065
13419,Janasewa Express,Bhagalpur,Muzaffarpur Junction,23:30,1155.472872
13205,Janhit Express,Saharsa Junction,Danapur,00:30,1155.454679
13206,Janhit Express,Danapur,Saharsa Junction,01:30,1155.436485
19107,Janmabhoomi Express,Ahmedabad Junction,Udhampur,02:30,1155.418292
12806,Janmabhoomi Express,Secunderabad Junction,Vishakapatnam,22:30,1155.400099
19108,Janmabhoomi Express,Udhampur,Ahmedabad Junction,23:30,1155.381905
12805,Janmabhoomi Express,Vishakapatnam,Secunderabad Junction,00:30,1155.363712
13420,Jansewa Express,Muzaffarpur Junction,Bhagalpur,01:30,1155.345519
12070,Janshatabdi Express,Gondia Junction,Raigarh,02:30,1155.327325
12023,Janshatabdi Express,Howrah Junction,Patna Junction,22:30,1155.309132
12024,Janshatabdi Express,Patna Junction,Howrah Junction,22:30,1155.290939
12072,Janshatabdi Express,Aurangabad,Dadar,23:30,1155.272745
12079,Janshatabdi Express,Bangalore Cy Junction,Hubli Junction,00:30,1155.254552
12069,Janshatabdi Express,Raigarh,Gondia Junction,01:30,1155.236359
11450,Jat Jbp Express,Jammu Tawi,Jabalpur,02:30,1155.218165
19224,Jat Adi Express,Jammu Tawi,Ahmedabad Junction,22:30,1155.199972
2208,Jat Adi Gr Special,Jammu Tawi,Ahmedabad Junction,22:30,1155.181778
4132,Jat Ald Premium,Jammu Tawi,Allahabad Junction,23:30,1155.163585
19226,Jat Bti Express,Jammu Tawi,Bhatinda Junction,00:30,1155.145392
14502,Jat Bti Express,Jammu Tawi,Bhatinda Junction,01:30,1155.127198
12470,Jat Cnb Express,Jammu Tawi,Kanpur Central,02:30,1155.109005
2452,Jat Cnb Premium,Jammu Tawi,Kanpur Central,22:30,1155.090812
2172,Jat Cstm Special,Jammu Tawi,Mumbai Cst,23:30,1155.072618
4038,Jat Dli Special,Jammu Tawi,Delhi,00:30,1155.054425
18216,Jat Durg Express,Jammu Tawi,Durg,01:30,1155.036232
12550,Jat Durg Superfast Express,Jammu Tawi,Durg,02:30,1155.018038
2530,Jat Gkp Premium,Jammu Tawi,Gorakhpur Junction,22:30,1154.999845
5044,Jat Gkp Special,Jammu Tawi,Gorakhpur Junction,22:30,1154.981652
12476,Jat Hapa Express,Jammu Tawi,Hapa,23:30,1154.963458
3004,Jat Hwh Superfast Special,Jammu Tawi,Howrah Junction,00:30,1154.945265
22942,Jat Indb Superfast Express,Jammu Tawi,Indore Junction Bg,01:30,1154.927072
9308,Jat Indb Superfast Special,Jammu Tawi,Indore Junction Bg,02:30,1154.908878
12478,Jat Jamnagr Express,Jammu Tawi,Jamnagar,22:30,1154.890685
19804,Jat Kota Express,Jammu Tawi,Kota Junction,23:30,1154.872492
18110,Jat Muri Rou Express,Jammu Tawi,Tatanagar Junction,00:30,1154.854298
2445,Jat Premium Special,New Delhi,Jammu Tawi,01:30,1154.836105
14714,Jat Sgnr Express,Jammu Tawi,Shri Ganganagar,02:30,1154.817912
4734,Jat Sgnr Special,Jammu Tawi,Shri Ganganagar,22:30,1154.799718
5720,Jbn Dli Special,Jogbani,Delhi,22:30,1154.781525
13160,Jbn Kolkata Express,Jogbani,Kolkata,23:30,1154.763332
22181,Jbp Nzm Express,Jabalpur,H Nizamuddin,00:30,1154.745138
12160,Jbp Ami Superfast Express,Jabalpur,Amravati,01:30,1154.726945
1753,Jbp Bsp Special,Jabalpur,Bilaspur Junction,02:30,1154.708752
1755,Jbp Bsp Special,Jabalpur,Bilaspur Junction,22:30,1154.690558
58870,Jbp Btc Passenger,Jabalpur,Balaghat Junction,22:30,1154.672365
58868,Jbp Btc Passenger,Jabalpur,Balaghat Junction,23:30,1154.654172
1731,Jbp Chennai Special,Jabalpur,Chennai Central,00:30,1154.635978
1702,Jbp Cstm Special,Jabalpur,Mumbai Cst,01:30,1154.617785
1707,Jbp Durg Special,Jabalpur,Durg,02:30,1154.599592
12188,Jbp Garib Rath,Mumbai Cst,Jabalpur,22:30,1154.581398
2188,Jbp Garibrath S,Mumbai Cst,Jabalpur,23:30,1154.563205
1709,Jbp Gaya Special,Jabalpur,Gaya Junction,00:30,1154.545012
1674,Jbp Hbj Superfast Special,Jabalpur,Habibganj,01:30,1154.526818
11472,Jbp Indb Express,Jabalpur,Indore Junction Bg,02:30,1154.508625
11702,Jbp Intercity,Indore Junction Bg,Jabalpur,22:30,1154.490431
11652,Jbp Intercity E,Singrauli,Jabalpur,22:30,1154.472238
12061,Jbp Janshatabdi,Habibganj,Jabalpur,23:30,1154.454045
12192,Jbp Ndls Superfast Express,Jabalpur,New Delhi,00:30,1154.435851
58840,Jbp Nir Ngp Passenger,Jabalpur,Nagpur,01:30,1154.417658
2181,Jbp Nzm Superfast Special,Jabalpur,H Nizamuddin,02:30,1154.399465
1656,Jbp Pune Superfast Special,Jabalpur,Pune Junction,22:30,1154.381271
51701,Jbp Rewa Passenger,Jabalpur,Rewa,23:30,1154.363078
1265,Jbp Rewa Special,Jabalpur,Rewa,00:30,1154.344885
11466,Jbp Somnath Express,Jabalpur,Somnath,01:30,1154.326691
11464,Jbp Somnath Express,Jabalpur,Somnath,02:30,1154.308498
12194,Jbp Ypr Superfast Express,Jabalpur,Yesvantpur Junction,22:30,1154.290305
18212,Jdb Durg Express,Jagdalpur,Durg,22:30,1154.272111
8002,Jgm Kgp Special Express,Jhargram,Kharagpur Junction,23:30,1154.253918
15941,Jhajha Dbrg Express,Jhajha,Dibrugarh,00:30,1154.235725
12874,Jharkhand Express,Anand Vihar Trm,Hatia,01:30,1154.217531
12818,Jharkhand Express,Anand Vihar Trm,Hatia,02:30,1154.199338
12873,Jharkhand S J E,Hatia,Anand Vihar Trm,22:30,1154.181145
12817,Jharkhand Sj Express,Hatia,Anand Vihar Trm,22:30,1154.162951
11077,Jhelum Express,Pune Junction,Jammu Tawi,23:30,1154.144758
11078,Jhelum Express,Jammu Tawi,Pune Junction,00:30,1154.126565
12825,Jhrkhnd S Krant,Ranchi,New Delhi,01:30,1154.108371
12826,Jhrkhnd S Kranti,New Delhi,Ranchi,02:30,1154.090178
11103,Jhs Bdts Express,Jhansi Junction,Bandra Terminus,22:30,1154.071985
11109,Jhs Ljn Intercity Express,Jhansi Junction,Lucknow Ne,23:30,1154.053791
13072,Jmp Hwh Express,Jamalpur Junction,Howrah Junction,00:30,1154.035598
12101,Jnaneswari Delx,Lokmanyatilak T,Howrah Junction,01:30,1154.017405
12102,Jnaneswarisupdl,Howrah Junction,Lokmanyatilak T,02:30,1153.999211
14802,Jodhpur Express,Gandhidham Bg,Jodhpur Junction,22:30,1153.981018
16508,Jodhpur Express,Bangalore Cy Junction,Jodhpur Junction,22:30,1153.962825
22484,Jodhpur Express,Gandhidham Bg,Jodhpur Junction,23:30,1153.944631
52546,Joyride,Darjeeling,To Darjeeling,00:30,1153.926438
52549,Joyride,Darjeeling,To Darjeeling,01:30,1153.908245
52547,Joyride,Darjeeling,To Darjeeling,02:30,1153.890051
52548,Joyride,Darjeeling,To Darjeeling,22:30,1153.871858
52574,Joyride Diesel,Darjeeling,To Darjeeling,23:30,1153.853665
12404,Jp Ald Express,Jaipur,Allahabad Junction,00:30,1153.835471
54806,Jp Adi Passnger,Jaipur,Ahmedabad Junction,01:30,1153.817278
9426,Jp Adi Special,Jaipur,Ahmedabad Junction,02:30,1153.799084
12035,Jp Af Shatabdi,Jaipur,Agra Fort,22:30,1153.780891
9622,Jp Aii Intercity,Jaipur,Ajmer Junction,22:30,1153.762698
9626,Jp Aii Superfast Special,Jaipur,Ajmer Junction,23:30,1153.744504
3564,Jp Asn Special,Jaipur,Asansol Junction,00:30,1153.726311
19781,Jp Asr Express,Ajmer Junction,Amritsar Junction,01:30,1153.708118
14807,Jp Awr Express,Jaipur,Alwar,02:30,1153.689924
12240,Jp Bct Duronto,Jaipur,Mumbai Central,22:30,1153.671731
12956,Jp Bct Supfast,Jaipur,Mumbai Central,22:30,1153.653538
9725,Jp Bdts Premium,Jaipur,Bandra Terminus,23:30,1153.635344
22934,Jp Bdts Superfast Express,Jaipur,Bandra Terminus,00:30,1153.617151
9044,Jp Bdts Special,Jaipur,Bandra Terminus,01:30,1153.598958
9028,Jp Bdts Special,Jaipur,Bandra Terminus,02:30,1153.580764
9048,Jp Bdts Special,Jaipur,Bandra Terminus,22:30,1153.562571
9026,Jp Bdts Special,Jaipur,Bandra Terminus,23:30,1153.544378
9034,Jp Bdts Special,Jaipur,Bandra Terminus,00:30,1153.526184
9731,Jp Bdts Special,Jaipur,Bandra Terminus,01:30,1153.507991
12980,Jp Bdts Superfast Express,Jaipur,Bandra Terminus,02:30,1153.489798
12468,Jp Bkn Intercity,Jaipur,Bikaner Junction,22:30,1153.471604
19711,Jp Bpl Express,Jaipur,Indore Junction Bg,22:30,1153.453411
59805,Jp Bxn Passenger,Jaipur,Bayana Junction,23:30,1153.435218
12970,Jp Cbe Superfast Express,Jaipur,Coimbatore Junction,00:30,1153.417024
19717,Jp Cdg Intercity,Jaipur,Chandigarh,01:30,1153.398831
